clip_file,track_id,jersey_number,player_name,team_name,inferred_position,alignment,depth_from_los,in_box,on_line,first_step_sec,first_step_grade,penetration_depth,lateral_movement,defensive_grade
End Zone - Clip 029.mp4,13305,,,DEFENSE,CB,Deep,0.261,False,False,0.267,Above Average,,0.069,Above Average
End Zone - Clip 029.mp4,13328,,,DEFENSE,LB,WILL (weak),0.074,True,False,0.033,Elite,,,Elite
End Zone - Clip 029.mp4,13330,,,DEFENSE,LB,WILL (weak),0.072,True,False,0.234,Elite,,,Elite
End Zone - Clip 029.mp4,13419,,,DEFENSE,LB,SAM (strong),0.032,True,False,0.200,Elite,,,Elite
End Zone - Clip 029.mp4,13437,,,DEFENSE,DL,5-tech,0.004,True,True,0.400,Below Average,,,Below Average
End Zone - Clip 029.mp4,13441,,,DEFENSE,LB,WILL (weak),0.067,True,False,,,,,Average
End Zone - Clip 031.mp4,14141,,,DEFENSE,LB,SAM (strong),0.083,True,False,0.033,Elite,,,Elite
End Zone - Clip 031.mp4,14213,,,DEFENSE,S,Free Safety (centerfield),0.311,True,False,0.067,Elite,,0.179,Elite
End Zone - Clip 031.mp4,14234,,,DEFENSE,S,Strong Safety,0.284,True,False,0.067,Elite,,0.135,Elite
End Zone - Clip 031.mp4,14231,,,DEFENSE,CB,Off (5-7 yards),0.104,False,False,0.067,Elite,,0.078,Elite
End Zone - Clip 031.mp4,14289,,,DEFENSE,LB,WILL (weak),0.104,True,False,0.067,Elite,,,Elite
End Zone - Clip 031.mp4,14295,,,DEFENSE,CB,Press,0.064,False,False,0.267,Above Average,,0.036,Above Average
End Zone - Clip 031.mp4,14326,,,DEFENSE,LB,SAM (strong),0.064,True,False,0.133,Elite,,,Elite
End Zone - Clip 031.mp4,14333,,,DEFENSE,S,Deep half,0.332,True,False,0.133,Elite,,0.038,Elite
End Zone - Clip 031.mp4,14342,,,DEFENSE,S,Deep half,0.281,False,False,0.067,Elite,,0.122,Elite
End Zone - Clip 032.mp4,15076,,,DEFENSE,UNKNOWN,,0.169,True,False,0.133,Elite,,,Elite
End Zone - Clip 032.mp4,15083,,,DEFENSE,SLOT,Nickel/Slot,0.136,False,False,0.100,Elite,,0.062,Elite
End Zone - Clip 032.mp4,15209,,,DEFENSE,CB,Press,0.056,False,False,0.167,Elite,,0.064,Elite
End Zone - Clip 032.mp4,15218,,,DEFENSE,EDGE,OLB (up),0.033,True,False,0.133,Elite,0.015,,Elite
End Zone - Clip 032.mp4,15259,,,DEFENSE,EDGE,DE (down),0.026,False,True,0.133,Elite,0.006,,Elite
End Zone - Clip 032.mp4,15268,,,DEFENSE,LB,MIKE (middle),0.034,True,False,0.267,Above Average,,,Above Average
