clip_file,track_id,jersey_number,player_name,roster_position,team,team_name,jersey_color,inferred_position,recognition_latency_sec,recognition_latency_grade,first_step_sec,first_step_grade,post_snap_distance,initial_velocity,sdi_score,sdi_grade
ricky_powers_michigan.mp4,3099,,,,michigan,MICHIGAN,,,,,,,0.235,,5046.0,Average
ricky_powers_michigan.mp4,3100,,,,michigan,MICHIGAN,,,,,,,0.031,,5006.0,Average
ricky_powers_michigan.mp4,3102,,,,michigan,MICHIGAN,,,,,,,0.165,,5033.0,Average
ricky_powers_michigan.mp4,3106,,,,michigan,MICHIGAN,,,,,,,0.002,,5000.0,Average
ricky_powers_michigan.mp4,3107,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3111,,,,michigan,MICHIGAN,,,,,,,0.006,,5001.0,Average
ricky_powers_michigan.mp4,3112,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3114,,,,michigan,MICHIGAN,,,,,,,0.009,,5001.0,Average
ricky_powers_michigan.mp4,3119,,,,michigan,MICHIGAN,,,,,,,0.148,,5029.0,Average
ricky_powers_michigan.mp4,3121,,,,michigan,MICHIGAN,,,,,,,0.198,,5039.0,Average
ricky_powers_michigan.mp4,3122,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3123,,,,michigan,MICHIGAN,,,,,,,0.131,,5026.0,Average
ricky_powers_michigan.mp4,3124,,,,michigan,MICHIGAN,,,,,,,0.192,,5038.0,Average
ricky_powers_michigan.mp4,3125,,,,michigan,MICHIGAN,,,,,,,0.011,,5002.0,Average
ricky_powers_michigan.mp4,3129,,,,michigan,MICHIGAN,,,,,,,0.036,,5007.0,Average
ricky_powers_michigan.mp4,3132,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3134,,,,michigan,MICHIGAN,,,,,,,0.029,,5005.0,Average
ricky_powers_michigan.mp4,3133,,,,michigan,MICHIGAN,,,,,,,0.092,,5018.0,Average
ricky_powers_michigan.mp4,3135,,,,michigan,MICHIGAN,,,,,,,0.060,,5012.0,Average
ricky_powers_michigan.mp4,3136,,,,michigan,MICHIGAN,,,,,,,0.056,,5011.0,Average
ricky_powers_michigan.mp4,3138,,,,michigan,MICHIGAN,,,,,,,0.045,,5008.0,Average
ricky_powers_michigan.mp4,3140,,,,michigan,MICHIGAN,,,,,,,0.063,,5012.0,Average
ricky_powers_michigan.mp4,3142,,,,michigan,MICHIGAN,,,,,,,0.176,,5035.0,Average
ricky_powers_michigan.mp4,3143,,,,michigan,MICHIGAN,,,,,,,0.021,,5004.0,Average
ricky_powers_michigan.mp4,3149,,,,michigan,MICHIGAN,,,,,,,0.001,,5000.0,Average
ricky_powers_michigan.mp4,3158,,,,michigan,MICHIGAN,,,,,,,0.040,,5008.0,Average
ricky_powers_michigan.mp4,3159,,,,michigan,MICHIGAN,,,,,,,0.008,,5001.0,Average
ricky_powers_michigan.mp4,3162,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3160,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3163,,,,michigan,MICHIGAN,,,,,,,0.269,,5053.0,Average
ricky_powers_michigan.mp4,3166,,,,michigan,MICHIGAN,,,,,,,0.068,,5013.0,Average
ricky_powers_michigan.mp4,3167,,,,michigan,MICHIGAN,,,,,,,0.035,,5007.0,Average
ricky_powers_michigan.mp4,3173,,,,michigan,MICHIGAN,,,,,,,0.099,,5019.0,Average
ricky_powers_michigan.mp4,3177,,,,michigan,MICHIGAN,,,,,,,0.033,,5006.0,Average
ricky_powers_michigan.mp4,3181,,,,michigan,MICHIGAN,,,,,,,0.400,,5080.0,Average
ricky_powers_michigan.mp4,3180,,,,michigan,MICHIGAN,,,,,,,0.001,,5000.0,Average
ricky_powers_michigan.mp4,3183,,,,michigan,MICHIGAN,,,,,,,0.143,,5028.0,Average
ricky_powers_michigan.mp4,3184,,,,michigan,MICHIGAN,,,,,,,0.664,,5132.0,Average
ricky_powers_michigan.mp4,3188,,,,michigan,MICHIGAN,,,,,,,0.015,,5002.0,Average
ricky_powers_michigan.mp4,3189,,,,michigan,MICHIGAN,,,,,,,0.627,,5125.0,Average
ricky_powers_michigan.mp4,3193,,,,michigan,MICHIGAN,,,,,,,0.114,,5022.0,Average
ricky_powers_michigan.mp4,3195,,,,michigan,MICHIGAN,,,,,,,0.512,,5102.0,Average
ricky_powers_michigan.mp4,3200,,,,michigan,MICHIGAN,,,,,,,0.920,,5183.0,Average
ricky_powers_michigan.mp4,3205,,,,michigan,MICHIGAN,,,,,,,0.281,,5056.0,Average
ricky_powers_michigan.mp4,3218,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3221,,,,michigan,MICHIGAN,,,,,,,0.670,,5133.0,Average
ricky_powers_michigan.mp4,3222,,,,michigan,MICHIGAN,,,,,,,0.023,,5004.0,Average
ricky_powers_michigan.mp4,3227,,,,michigan,MICHIGAN,,,,,,,0.339,,5067.0,Average
ricky_powers_michigan.mp4,3228,,,,michigan,MICHIGAN,,,,,,,0.279,,5055.0,Average
ricky_powers_michigan.mp4,3229,,,,michigan,MICHIGAN,,,,,,,0.228,,5045.0,Average
ricky_powers_michigan.mp4,3230,,,,michigan,MICHIGAN,,,,,,,0.325,,5064.0,Average
ricky_powers_michigan.mp4,3236,,,,michigan,MICHIGAN,,,,,,,0.028,,5005.0,Average
ricky_powers_michigan.mp4,3243,,,,michigan,MICHIGAN,,,,,,,0.184,,5036.0,Average
ricky_powers_michigan.mp4,3244,,,,michigan,MICHIGAN,,,,,,,0.117,,5023.0,Average
ricky_powers_michigan.mp4,3249,,,,michigan,MICHIGAN,,,,,,,0.065,,5013.0,Average
ricky_powers_michigan.mp4,3253,,,,michigan,MICHIGAN,,,,,,,0.083,,5016.0,Average
ricky_powers_michigan.mp4,3255,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3256,,,,michigan,MICHIGAN,,,,,,,0.010,,5001.0,Average
ricky_powers_michigan.mp4,3258,,,,michigan,MICHIGAN,,,,,,,0.008,,5001.0,Average
ricky_powers_michigan.mp4,3264,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3265,,,,michigan,MICHIGAN,,,,,,,0.397,,5079.0,Average
ricky_powers_michigan.mp4,3269,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3272,,,,michigan,MICHIGAN,,,,,,,0.014,,5002.0,Average
ricky_powers_michigan.mp4,3270,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3271,,,,michigan,MICHIGAN,,,,,,,0.048,,5009.0,Average
ricky_powers_michigan.mp4,3273,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3275,,,,michigan,MICHIGAN,,,,,,,0.405,,5080.0,Average
ricky_powers_michigan.mp4,3276,,,,michigan,MICHIGAN,,,,,,,0.150,,5030.0,Average
ricky_powers_michigan.mp4,3280,,,,michigan,MICHIGAN,,,,,,,0.317,,5063.0,Average
ricky_powers_michigan.mp4,3279,,,,michigan,MICHIGAN,,,,,,,0.630,,5125.0,Average
ricky_powers_michigan.mp4,3282,,,,michigan,MICHIGAN,,,,,,,0.004,,5000.0,Average
ricky_powers_michigan.mp4,3287,,,,michigan,MICHIGAN,,,,,,,0.000,,5000.0,Average
ricky_powers_michigan.mp4,3284,,,,michigan,MICHIGAN,,,,,,,1.602,,5320.0,Average
ricky_powers_michigan.mp4,3288,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3296,,,,michigan,MICHIGAN,,,,,,,0.197,,5039.0,Average
ricky_powers_michigan.mp4,3301,,,,michigan,MICHIGAN,,,,,,,0.481,,5096.0,Average
ricky_powers_michigan.mp4,3306,,,,michigan,MICHIGAN,,,,,,,0.075,,5014.0,Average
ricky_powers_michigan.mp4,3307,,,,michigan,MICHIGAN,,,,,,,0.017,,5003.0,Average
ricky_powers_michigan.mp4,3310,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3311,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3313,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3318,,,,michigan,MICHIGAN,,,,,,,0.463,,5092.0,Average
ricky_powers_michigan.mp4,3319,,,,michigan,MICHIGAN,,,,,,,0.346,,5069.0,Average
ricky_powers_michigan.mp4,3320,,,,michigan,MICHIGAN,,,,,,,0.099,,5019.0,Average
ricky_powers_michigan.mp4,3321,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3328,,,,michigan,MICHIGAN,,,,,,,0.116,,5023.0,Average
ricky_powers_michigan.mp4,3333,,,,michigan,MICHIGAN,,,,,,,0.145,,5029.0,Average
ricky_powers_michigan.mp4,3335,,,,michigan,MICHIGAN,,,,,,,0.777,,5155.0,Average
ricky_powers_michigan.mp4,3336,,,,michigan,MICHIGAN,,,,,,,0.171,,5034.0,Average
ricky_powers_michigan.mp4,3341,,,,michigan,MICHIGAN,,,,,,,0.728,,5145.0,Average
ricky_powers_michigan.mp4,3344,,,,michigan,MICHIGAN,,,,,,,0.027,,5005.0,Average
ricky_powers_michigan.mp4,3346,,,,michigan,MICHIGAN,,,,,,,0.016,,5003.0,Average
ricky_powers_michigan.mp4,3347,,,,michigan,MICHIGAN,,,,,,,1.039,,5207.0,Average
ricky_powers_michigan.mp4,3348,,,,michigan,MICHIGAN,,,,,,,0.013,,5002.0,Average
ricky_powers_michigan.mp4,3351,,,,michigan,MICHIGAN,,,,,,,0.216,,5043.0,Average
ricky_powers_michigan.mp4,3353,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3355,,,,michigan,MICHIGAN,,,,,,,0.238,,5047.0,Average
ricky_powers_michigan.mp4,3357,,,,michigan,MICHIGAN,,,,,,,0.234,,5046.0,Average
ricky_powers_michigan.mp4,3360,,,,michigan,MICHIGAN,,,,,,,0.372,,5074.0,Average
ricky_powers_michigan.mp4,3361,,,,michigan,MICHIGAN,,,,,,,0.467,,5093.0,Average
ricky_powers_michigan.mp4,3365,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3366,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3367,,,,michigan,MICHIGAN,,,,,,,0.010,,5002.0,Average
ricky_powers_michigan.mp4,3368,,,,michigan,MICHIGAN,,,,,,,0.068,,5013.0,Average
ricky_powers_michigan.mp4,3369,,,,michigan,MICHIGAN,,,,,,,0.018,,5003.0,Average
ricky_powers_michigan.mp4,3370,,,,michigan,MICHIGAN,,,,,,,0.207,,5041.0,Average
ricky_powers_michigan.mp4,3371,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3374,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3373,,,,michigan,MICHIGAN,,,,,,,0.025,,5004.0,Average
ricky_powers_michigan.mp4,3376,,,,michigan,MICHIGAN,,,,,,,0.284,,5056.0,Average
ricky_powers_michigan.mp4,3377,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3378,,,,michigan,MICHIGAN,,,,,,,0.082,,5016.0,Average
ricky_powers_michigan.mp4,3379,,,,michigan,MICHIGAN,,,,,,,0.001,,5000.0,Average
ricky_powers_michigan.mp4,3381,,,,michigan,MICHIGAN,,,,,,,0.029,,5005.0,Average
ricky_powers_michigan.mp4,3384,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3385,,,,michigan,MICHIGAN,,,,,,,0.051,,5010.0,Average
ricky_powers_michigan.mp4,3386,,,,michigan,MICHIGAN,,,,,,,0.556,,5111.0,Average
ricky_powers_michigan.mp4,3387,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3388,,,,michigan,MICHIGAN,,,,,,,0.099,,5019.0,Average
ricky_powers_michigan.mp4,3389,,,,michigan,MICHIGAN,,,,,,,0.083,,5016.0,Average
ricky_powers_michigan.mp4,3390,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3391,,,,michigan,MICHIGAN,,,,,,,0.011,,5002.0,Average
ricky_powers_michigan.mp4,3392,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3393,,,,michigan,MICHIGAN,,,,,,,0.037,,5007.0,Average
ricky_powers_michigan.mp4,3394,,,,michigan,MICHIGAN,,,,,,,0.028,,5005.0,Average
ricky_powers_michigan.mp4,3395,,,,michigan,MICHIGAN,,,,,,,0.323,,5064.0,Average
ricky_powers_michigan.mp4,3396,,,,michigan,MICHIGAN,,,,,,,0.406,,5081.0,Average
ricky_powers_michigan.mp4,3398,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3399,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3400,,,,michigan,MICHIGAN,,,,,,,0.175,,5034.0,Average
ricky_powers_michigan.mp4,3402,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3407,,,,michigan,MICHIGAN,,,,,,,0.035,,5007.0,Average
ricky_powers_michigan.mp4,3410,,,,michigan,MICHIGAN,,,,,,,0.363,,5072.0,Average
ricky_powers_michigan.mp4,3413,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3415,,,,michigan,MICHIGAN,,,,,,,0.244,,5048.0,Average
ricky_powers_michigan.mp4,3416,,,,michigan,MICHIGAN,,,,,,,0.166,,5033.0,Average
ricky_powers_michigan.mp4,3426,,,,michigan,MICHIGAN,,,,,,,0.095,,5018.0,Average
ricky_powers_michigan.mp4,3427,,,,michigan,MICHIGAN,,,,,,,0.033,,5006.0,Average
ricky_powers_michigan.mp4,3433,,,,michigan,MICHIGAN,,,,,,,0.065,,5012.0,Average
ricky_powers_michigan.mp4,3434,,,,michigan,MICHIGAN,,,,,,,0.278,,5055.0,Average
ricky_powers_michigan.mp4,3439,,,,michigan,MICHIGAN,,,,,,,0.006,,5001.0,Average
ricky_powers_michigan.mp4,3448,,,,michigan,MICHIGAN,,,,,,,0.044,,5008.0,Average
ricky_powers_michigan.mp4,3450,,,,michigan,MICHIGAN,,,,,,,0.015,,5002.0,Average
ricky_powers_michigan.mp4,3451,,,,michigan,MICHIGAN,,,,,,,0.023,,5004.0,Average
ricky_powers_michigan.mp4,3457,,,,michigan,MICHIGAN,,,,,,,0.428,,5085.0,Average
ricky_powers_michigan.mp4,3458,,,,michigan,MICHIGAN,,,,,,,0.123,,5024.0,Average
ricky_powers_michigan.mp4,3460,,,,michigan,MICHIGAN,,,,,,,0.002,,5000.0,Average
ricky_powers_michigan.mp4,3465,,,,michigan,MICHIGAN,,,,,,,0.044,,5008.0,Average
ricky_powers_michigan.mp4,3468,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3470,,,,michigan,MICHIGAN,,,,,,,0.024,,5004.0,Average
ricky_powers_michigan.mp4,3473,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3472,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3476,,,,michigan,MICHIGAN,,,,,,,0.224,,5044.0,Average
ricky_powers_michigan.mp4,3484,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3498,,,,michigan,MICHIGAN,,,,,,,0.004,,5000.0,Average
ricky_powers_michigan.mp4,3501,,,,michigan,MICHIGAN,,,,,,,0.015,,5002.0,Average
ricky_powers_michigan.mp4,3502,,,,michigan,MICHIGAN,,,,,,,0.005,,5000.0,Average
ricky_powers_michigan.mp4,3505,,,,michigan,MICHIGAN,,,,,,,0.112,,5022.0,Average
ricky_powers_michigan.mp4,3507,,,,michigan,MICHIGAN,,,,,,,0.151,,5030.0,Average
ricky_powers_michigan.mp4,3513,,,,michigan,MICHIGAN,,,,,,,0.090,,5018.0,Average
ricky_powers_michigan.mp4,3530,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3532,,,,michigan,MICHIGAN,,,,,,,0.756,,5151.0,Average
ricky_powers_michigan.mp4,3533,,,,michigan,MICHIGAN,,,,,,,0.097,,5019.0,Average
ricky_powers_michigan.mp4,3536,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3539,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3541,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3543,,,,michigan,MICHIGAN,,,,,,,0.146,,5029.0,Average
ricky_powers_michigan.mp4,3545,,,,michigan,MICHIGAN,,,,,,,0.238,,5047.0,Average
ricky_powers_michigan.mp4,3548,,,,michigan,MICHIGAN,,,,,,,0.188,,5037.0,Average
ricky_powers_michigan.mp4,3550,,,,michigan,MICHIGAN,,,,,,,0.019,,5003.0,Average
ricky_powers_michigan.mp4,3557,,,,michigan,MICHIGAN,,,,,,,0.310,,5061.0,Average
ricky_powers_michigan.mp4,3560,,,,michigan,MICHIGAN,,,,,,,0.088,,5017.0,Average
ricky_powers_michigan.mp4,3558,,,,michigan,MICHIGAN,,,,,,,0.242,,5048.0,Average
ricky_powers_michigan.mp4,3561,,,,michigan,MICHIGAN,,,,,,,0.436,,5087.0,Average
ricky_powers_michigan.mp4,3567,,,,michigan,MICHIGAN,,,,,,,0.073,,5014.0,Average
ricky_powers_michigan.mp4,3566,,,,michigan,MICHIGAN,,,,,,,0.385,,5077.0,Average
ricky_powers_michigan.mp4,3568,,,,michigan,MICHIGAN,,,,,,,0.023,,5004.0,Average
ricky_powers_michigan.mp4,3573,,,,michigan,MICHIGAN,,,,,,,0.320,,5064.0,Average
ricky_powers_michigan.mp4,3574,,,,michigan,MICHIGAN,,,,,,,0.076,,5015.0,Average
ricky_powers_michigan.mp4,3579,,,,michigan,MICHIGAN,,,,,,,1.129,,5225.0,Average
ricky_powers_michigan.mp4,3584,,,,michigan,MICHIGAN,,,,,,,0.043,,5008.0,Average
ricky_powers_michigan.mp4,3585,,,,michigan,MICHIGAN,,,,,,,0.005,,5000.0,Average
ricky_powers_michigan.mp4,3588,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3591,,,,michigan,MICHIGAN,,,,,,,0.061,,5012.0,Average
ricky_powers_michigan.mp4,3595,,,,michigan,MICHIGAN,,,,,,,0.627,,5125.0,Average
ricky_powers_michigan.mp4,3596,,,,michigan,MICHIGAN,,,,,,,0.837,,5167.0,Average
ricky_powers_michigan.mp4,3597,,,,michigan,MICHIGAN,,,,,,,1.211,,5242.0,Average
ricky_powers_michigan.mp4,3605,,,,michigan,MICHIGAN,,,,,,,0.571,,5114.0,Average
ricky_powers_michigan.mp4,3609,,,,michigan,MICHIGAN,,,,,,,0.011,,5002.0,Average
ricky_powers_michigan.mp4,3610,,,,michigan,MICHIGAN,,,,,,,0.105,,5021.0,Average
ricky_powers_michigan.mp4,3612,,,,michigan,MICHIGAN,,,,,,,0.030,,5005.0,Average
ricky_powers_michigan.mp4,3613,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3614,,,,michigan,MICHIGAN,,,,,,,0.558,,5111.0,Average
ricky_powers_michigan.mp4,3615,,,,michigan,MICHIGAN,,,,,,,0.020,,5004.0,Average
ricky_powers_michigan.mp4,3620,,,,michigan,MICHIGAN,,,,,,,0.179,,5035.0,Average
ricky_powers_michigan.mp4,3623,,,,michigan,MICHIGAN,,,,,,,0.325,,5064.0,Average
ricky_powers_michigan.mp4,3627,,,,michigan,MICHIGAN,,,,,,,0.959,,5191.0,Average
ricky_powers_michigan.mp4,3630,,,,michigan,MICHIGAN,,,,,,,0.968,,5193.0,Average
ricky_powers_michigan.mp4,3629,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3643,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3641,,,,michigan,MICHIGAN,,,,,,,0.306,,5061.0,Average
ricky_powers_michigan.mp4,3644,,,,michigan,MICHIGAN,,,,,,,0.201,,5040.0,Average
ricky_powers_michigan.mp4,3648,,,,michigan,MICHIGAN,,,,,,,0.229,,5045.0,Average
ricky_powers_michigan.mp4,3649,,,,michigan,MICHIGAN,,,,,,,0.006,,5001.0,Average
ricky_powers_michigan.mp4,3650,,,,michigan,MICHIGAN,,,,,,,0.020,,5004.0,Average
ricky_powers_michigan.mp4,3651,,,,michigan,MICHIGAN,,,,,,,0.109,,5021.0,Average
ricky_powers_michigan.mp4,3655,,,,michigan,MICHIGAN,,,,,,,0.130,,5026.0,Average
ricky_powers_michigan.mp4,3659,,,,michigan,MICHIGAN,,,,,,,0.021,,5004.0,Average
ricky_powers_michigan.mp4,3672,,,,michigan,MICHIGAN,,,,,,,0.026,,5005.0,Average
ricky_powers_michigan.mp4,3676,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3688,,,,michigan,MICHIGAN,,,,,,,0.034,,5006.0,Average
ricky_powers_michigan.mp4,3689,,,,michigan,MICHIGAN,,,,,,,0.671,,5134.0,Average
ricky_powers_michigan.mp4,3692,,,,michigan,MICHIGAN,,,,,,,0.786,,5157.0,Average
ricky_powers_michigan.mp4,3696,,,,michigan,MICHIGAN,,,,,,,0.007,,5001.0,Average
ricky_powers_michigan.mp4,3697,,,,michigan,MICHIGAN,,,,,,,0.558,,5111.0,Average
ricky_powers_michigan.mp4,3698,,,,michigan,MICHIGAN,,,,,,,0.085,,5017.0,Average
ricky_powers_michigan.mp4,3702,,,,michigan,MICHIGAN,,,,,,,1.352,,5270.0,Average
ricky_powers_michigan.mp4,3703,,,,michigan,MICHIGAN,,,,,,,0.470,,5094.0,Average
ricky_powers_michigan.mp4,3705,,,,michigan,MICHIGAN,,,,,,,0.277,,5055.0,Average
ricky_powers_michigan.mp4,3711,,,,michigan,MICHIGAN,,,,,,,0.052,,5010.0,Average
ricky_powers_michigan.mp4,3714,,,,michigan,MICHIGAN,,,,,,,0.134,,5026.0,Average
ricky_powers_michigan.mp4,3716,,,,michigan,MICHIGAN,,,,,,,0.114,,5022.0,Average
ricky_powers_michigan.mp4,3715,,,,michigan,MICHIGAN,,,,,,,0.407,,5081.0,Average
ricky_powers_michigan.mp4,3717,,,,michigan,MICHIGAN,,,,,,,0.089,,5017.0,Average
ricky_powers_michigan.mp4,3726,,,,michigan,MICHIGAN,,,,,,,0.088,,5017.0,Average
ricky_powers_michigan.mp4,3731,,,,michigan,MICHIGAN,,,,,,,0.004,,5000.0,Average
ricky_powers_michigan.mp4,3733,,,,michigan,MICHIGAN,,,,,,,0.166,,5033.0,Average
ricky_powers_michigan.mp4,3732,,,,michigan,MICHIGAN,,,,,,,0.558,,5111.0,Average
ricky_powers_michigan.mp4,3740,,,,michigan,MICHIGAN,,,,,,,0.223,,5044.0,Average
ricky_powers_michigan.mp4,3741,,,,michigan,MICHIGAN,,,,,,,0.036,,5007.0,Average
ricky_powers_michigan.mp4,3742,,,,michigan,MICHIGAN,,,,,,,0.106,,5021.0,Average
ricky_powers_michigan.mp4,3743,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3746,,,,michigan,MICHIGAN,,,,,,,0.116,,5023.0,Average
ricky_powers_michigan.mp4,3747,,,,michigan,MICHIGAN,,,,,,,0.298,,5059.0,Average
ricky_powers_michigan.mp4,3748,,,,michigan,MICHIGAN,,,,,,,0.542,,5108.0,Average
ricky_powers_michigan.mp4,3750,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3757,,,,michigan,MICHIGAN,,,,,,,0.368,,5073.0,Average
ricky_powers_michigan.mp4,3764,,,,michigan,MICHIGAN,,,,,,,0.451,,5090.0,Average
ricky_powers_michigan.mp4,3765,,,,michigan,MICHIGAN,,,,,,,0.239,,5047.0,Average
ricky_powers_michigan.mp4,3766,,,,michigan,MICHIGAN,,,,,,,0.305,,5060.0,Average
ricky_powers_michigan.mp4,3767,,,,michigan,MICHIGAN,,,,,,,2.498,,5499.0,Average
ricky_powers_michigan.mp4,3768,,,,michigan,MICHIGAN,,,,,,,0.046,,5009.0,Average
ricky_powers_michigan.mp4,3769,,,,michigan,MICHIGAN,,,,,,,3.808,,5761.0,Average
ricky_powers_michigan.mp4,3773,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3774,,,,michigan,MICHIGAN,,,,,,,0.006,,5001.0,Average
ricky_powers_michigan.mp4,3779,,,,michigan,MICHIGAN,,,,,,,0.382,,5076.0,Average
ricky_powers_michigan.mp4,3784,,,,michigan,MICHIGAN,,,,,,,0.200,,5040.0,Average
ricky_powers_michigan.mp4,3786,,,,michigan,MICHIGAN,,,,,,,0.021,,5004.0,Average
ricky_powers_michigan.mp4,3788,,,,michigan,MICHIGAN,,,,,,,0.112,,5022.0,Average
ricky_powers_michigan.mp4,3792,,,,michigan,MICHIGAN,,,,,,,0.142,,5028.0,Average
ricky_powers_michigan.mp4,3795,,,,michigan,MICHIGAN,,,,,,,0.244,,5048.0,Average
ricky_powers_michigan.mp4,3801,,,,michigan,MICHIGAN,,,,,,,0.213,,5042.0,Average
ricky_powers_michigan.mp4,3802,,,,michigan,MICHIGAN,,,,,,,0.250,,5050.0,Average
ricky_powers_michigan.mp4,3806,,,,michigan,MICHIGAN,,,,,,,0.052,,5010.0,Average
ricky_powers_michigan.mp4,3809,,,,michigan,MICHIGAN,,,,,,,0.216,,5043.0,Average
ricky_powers_michigan.mp4,3813,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3816,,,,michigan,MICHIGAN,,,,,,,0.382,,5076.0,Average
ricky_powers_michigan.mp4,3821,,,,michigan,MICHIGAN,,,,,,,0.105,,5021.0,Average
ricky_powers_michigan.mp4,3825,,,,michigan,MICHIGAN,,,,,,,0.155,,5031.0,Average
ricky_powers_michigan.mp4,3827,,,,michigan,MICHIGAN,,,,,,,0.049,,5009.0,Average
ricky_powers_michigan.mp4,3831,,,,michigan,MICHIGAN,,,,,,,1.551,,5310.0,Average
ricky_powers_michigan.mp4,3833,,,,michigan,MICHIGAN,,,,,,,0.716,,5143.0,Average
ricky_powers_michigan.mp4,3835,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3834,,,,michigan,MICHIGAN,,,,,,,0.558,,5111.0,Average
ricky_powers_michigan.mp4,3839,,,,michigan,MICHIGAN,,,,,,,0.054,,5010.0,Average
ricky_powers_michigan.mp4,3841,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3847,,,,michigan,MICHIGAN,,,,,,,0.176,,5035.0,Average
ricky_powers_michigan.mp4,3850,,,,michigan,MICHIGAN,,,,,,,0.880,,5176.0,Average
ricky_powers_michigan.mp4,3851,,,,michigan,MICHIGAN,,,,,,,0.145,,5028.0,Average
ricky_powers_michigan.mp4,3853,,,,michigan,MICHIGAN,,,,,,,0.372,,5074.0,Average
